Competência;Uf;Ibge;Municipio;Unidade de Saúde - CNES;Tipo Unidade;Desc Unidade;De 1 a 3 atendimentos;De 4 a 5 atendimentos;6 ou mais atendimentos
202210;DF;530010;BRASÍLIA;0736260;02;CENTRO DE SAUDE/UNIDADE BASICA;7;0;0
202211;DF;530010;BRASÍLIA;6216013;02;CENTRO DE SAUDE/UNIDADE BASICA;17;5;6
202002;DF;530010;BRASÍLIA;9647597;02;CENTRO DE SAUDE/UNIDADE BASICA;28;5;2
202204;DF;530010;BRASÍLIA;2673894;02;CENTRO DE SAUDE/UNIDADE BASICA;5;0;0
202204;DF;530010;BRASÍLIA;9480587;02;CENTRO DE SAUDE/UNIDADE BASICA;12;3;1
202204;DF;530010;BRASÍLIA;3144607;02;CENTRO DE SAUDE/UNIDADE BASICA;14;0;0
201804;DF;530010;BRASÍLIA;3254887;02;CENTRO DE SAUDE/UNIDADE BASICA;3;0;0
201807;DF;530010;BRASÍLIA;0010820;02;CENTRO DE SAUDE/UNIDADE BASICA;15;3;1
202007;DF;530010;BRASÍLIA;0011517;02;CENTRO DE SAUDE/UNIDADE BASICA;3;1;0
201903;DF;530010;BRASÍLIA;0011274;02;CENTRO DE SAUDE/UNIDADE BASICA;29;0;0
202008;DF;530010;BRASÍLIA;0011584;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
201809;DF;530010;BRASÍLIA;0010677;02;CENTRO DE SAUDE/UNIDADE BASICA;17;1;1
201809;DF;530010;BRASÍLIA;3212025;02;CENTRO DE SAUDE/UNIDADE BASICA;4;1;1
201809;DF;530010;BRASÍLIA;9572481;02;CENTRO DE SAUDE/UNIDADE BASICA;9;0;0
201905;DF;530010;BRASÍLIA;3781402;02;CENTRO DE SAUDE/UNIDADE BASICA;11;0;1
201901;DF;530010;BRASÍLIA;0010804;02;CENTRO DE SAUDE/UNIDADE BASICA;18;0;1
202006;DF;530010;BRASÍLIA;0011207;02;CENTRO DE SAUDE/UNIDADE BASICA;19;0;2
202006;DF;530010;BRASÍLIA;3286975;02;CENTRO DE SAUDE/UNIDADE BASICA;8;0;0
202008;DF;530010;BRASÍLIA;9475931;02;CENTRO DE SAUDE/UNIDADE BASICA;32;0;0
201804;DF;530010;BRASÍLIA;0010669;02;CENTRO DE SAUDE/UNIDADE BASICA;37;2;2
202001;DF;530010;BRASÍLIA;0011568;02;CENTRO DE SAUDE/UNIDADE BASICA;13;8;0
201807;DF;530010;BRASÍLIA;2360233;02;CENTRO DE SAUDE/UNIDADE BASICA;58;4;1
201909;DF;530010;BRASÍLIA;0011118;02;CENTRO DE SAUDE/UNIDADE BASICA;8;0;0
201804;DF;530010;BRASÍLIA;0010774;02;CENTRO DE SAUDE/UNIDADE BASICA;35;0;1
201905;DF;530010;BRASÍLIA;3254887;02;CENTRO DE SAUDE/UNIDADE BASICA;8;3;1
201808;DF;530010;BRASÍLIA;0011657;02;CENTRO DE SAUDE/UNIDADE BASICA;3;2;6
202011;DF;530010;BRASÍLIA;3286932;02;CENTRO DE SAUDE/UNIDADE BASICA;7;0;0
202009;DF;530010;BRASÍLIA;0011053;02;CENTRO DE SAUDE/UNIDADE BASICA;36;4;3
202101;DF;530010;BRASÍLIA;0011150;02;CENTRO DE SAUDE/UNIDADE BASICA;28;3;1
202101;DF;530010;BRASÍLIA;0010901;02;CENTRO DE SAUDE/UNIDADE BASICA;30;6;0
201911;DF;530010;BRASÍLIA;0010928;02;CENTRO DE SAUDE/UNIDADE BASICA;13;5;5
202005;DF;530010;BRASÍLIA;7108923;02;CENTRO DE SAUDE/UNIDADE BASICA;16;1;2
202209;DF;530010;BRASÍLIA;0010626;02;CENTRO DE SAUDE/UNIDADE BASICA;13;4;1
202209;DF;530010;BRASÍLIA;0010723;02;CENTRO DE SAUDE/UNIDADE BASICA;16;0;0
202209;DF;530010;BRASÍLIA;0011037;02;CENTRO DE SAUDE/UNIDADE BASICA;20;2;1
202205;DF;530010;BRASÍLIA;9572511;02;CENTRO DE SAUDE/UNIDADE BASICA;14;1;6
201809;DF;530010;BRASÍLIA;0010898;02;CENTRO DE SAUDE/UNIDADE BASICA;8;0;1
202003;DF;530010;BRASÍLIA;0011630;02;CENTRO DE SAUDE/UNIDADE BASICA;0;3;0
202211;DF;530010;BRASÍLIA;0011231;02;CENTRO DE SAUDE/UNIDADE BASICA;18;4;3
202003;DF;530010;BRASÍLIA;0010677;02;CENTRO DE SAUDE/UNIDADE BASICA;25;7;0
201805;DF;530010;BRASÍLIA;6662358;02;CENTRO DE SAUDE/UNIDADE BASICA;30;1;0
201902;DF;530010;BRASÍLIA;2660199;02;CENTRO DE SAUDE/UNIDADE BASICA;19;1;7
201905;DF;530010;BRASÍLIA;2660199;02;CENTRO DE SAUDE/UNIDADE BASICA;16;2;2
201901;DF;530010;BRASÍLIA;0010871;02;CENTRO DE SAUDE/UNIDADE BASICA;37;1;0
202007;DF;530010;BRASÍLIA;5038669;02;CENTRO DE SAUDE/UNIDADE BASICA;11;1;1
201805;DF;530010;BRASÍLIA;2660199;02;CENTRO DE SAUDE/UNIDADE BASICA;3;2;0
201810;DF;530010;BRASÍLIA;2660199;02;CENTRO DE SAUDE/UNIDADE BASICA;11;4;3
202004;DF;530010;BRASÍLIA;0011231;02;CENTRO DE SAUDE/UNIDADE BASICA;22;9;2
201905;DF;530010;BRASÍLIA;6268269;02;CENTRO DE SAUDE/UNIDADE BASICA;54;8;2
202007;DF;530010;BRASÍLIA;7526504;02;CENTRO DE SAUDE/UNIDADE BASICA;7;4;1
202003;DF;530010;BRASÍLIA;2779374;02;CENTRO DE SAUDE/UNIDADE BASICA;29;1;0
201802;DF;530010;BRASÍLIA;0010871;02;CENTRO DE SAUDE/UNIDADE BASICA;43;2;0
201806;DF;530010;BRASÍLIA;0011681;02;CENTRO DE SAUDE/UNIDADE BASICA;8;1;0
201908;DF;530010;BRASÍLIA;3144607;02;CENTRO DE SAUDE/UNIDADE BASICA;16;2;0
201808;DF;530010;BRASÍLIA;0011061;02;CENTRO DE SAUDE/UNIDADE BASICA;47;3;1
201903;DF;530010;BRASÍLIA;2779374;02;CENTRO DE SAUDE/UNIDADE BASICA;49;2;0
201901;DF;530010;BRASÍLIA;9480587;02;CENTRO DE SAUDE/UNIDADE BASICA;21;5;3
202008;DF;530010;BRASÍLIA;0010936;02;CENTRO DE SAUDE/UNIDADE BASICA;14;0;1
201903;DF;530010;BRASÍLIA;6662358;02;CENTRO DE SAUDE/UNIDADE BASICA;11;0;0
201911;DF;530010;BRASÍLIA;0011207;02;CENTRO DE SAUDE/UNIDADE BASICA;17;5;0
201912;DF;530010;BRASÍLIA;0010847;02;CENTRO DE SAUDE/UNIDADE BASICA;13;0;0
201812;DF;530010;BRASÍLIA;7360568;02;CENTRO DE SAUDE/UNIDADE BASICA;7;0;0
202109;DF;530010;BRASÍLIA;0011274;02;CENTRO DE SAUDE/UNIDADE BASICA;19;0;1
202109;DF;530010;BRASÍLIA;0011134;02;CENTRO DE SAUDE/UNIDADE BASICA;25;0;0
202108;DF;530010;BRASÍLIA;3144607;02;CENTRO DE SAUDE/UNIDADE BASICA;8;1;0
202107;DF;530010;BRASÍLIA;6770681;02;CENTRO DE SAUDE/UNIDADE BASICA;4;0;0
202108;DF;530010;BRASÍLIA;0010634;02;CENTRO DE SAUDE/UNIDADE BASICA;28;9;1
202107;DF;530010;BRASÍLIA;0011177;02;CENTRO DE SAUDE/UNIDADE BASICA;7;3;1
201804;DF;530010;BRASÍLIA;3212033;02;CENTRO DE SAUDE/UNIDADE BASICA;6;0;0
201908;DF;530010;BRASÍLIA;3742857;02;CENTRO DE SAUDE/UNIDADE BASICA;7;0;0
201906;DF;530010;BRASÍLIA;3742822;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
202004;DF;530010;BRASÍLIA;0011355;02;CENTRO DE SAUDE/UNIDADE BASICA;6;0;1
201906;DF;530010;BRASÍLIA;0011517;02;CENTRO DE SAUDE/UNIDADE BASICA;0;1;0
201807;DF;530010;BRASÍLIA;2617269;02;CENTRO DE SAUDE/UNIDADE BASICA;34;1;0
202010;DF;530010;BRASÍLIA;3513564;02;CENTRO DE SAUDE/UNIDADE BASICA;24;0;0
202008;DF;530010;BRASÍLIA;3513564;02;CENTRO DE SAUDE/UNIDADE BASICA;15;0;0
202102;DF;530010;BRASÍLIA;0010685;02;CENTRO DE SAUDE/UNIDADE BASICA;12;0;0
202011;DF;530010;BRASÍLIA;0011215;02;CENTRO DE SAUDE/UNIDADE BASICA;12;0;0
202011;DF;530010;BRASÍLIA;3144615;02;CENTRO DE SAUDE/UNIDADE BASICA;7;0;0
202012;DF;530010;BRASÍLIA;7347715;02;CENTRO DE SAUDE/UNIDADE BASICA;15;1;1
202012;DF;530010;BRASÍLIA;0011002;02;CENTRO DE SAUDE/UNIDADE BASICA;6;0;0
202010;DF;530010;BRASÍLIA;0011029;02;CENTRO DE SAUDE/UNIDADE BASICA;17;4;0
202008;DF;530010;BRASÍLIA;7368895;02;CENTRO DE SAUDE/UNIDADE BASICA;14;2;1
202209;DF;530010;BRASÍLIA;2804387;02;CENTRO DE SAUDE/UNIDADE BASICA;5;0;0
202209;DF;530010;BRASÍLIA;0010707;02;CENTRO DE SAUDE/UNIDADE BASICA;9;7;4
202209;DF;530010;BRASÍLIA;3410196;02;CENTRO DE SAUDE/UNIDADE BASICA;11;0;0
202209;DF;530010;BRASÍLIA;0011045;02;CENTRO DE SAUDE/UNIDADE BASICA;13;7;8
202007;DF;530010;BRASÍLIA;0011126;02;CENTRO DE SAUDE/UNIDADE BASICA;14;1;0
201806;DF;530010;BRASÍLIA;0011231;02;CENTRO DE SAUDE/UNIDADE BASICA;35;11;0
201812;DF;530010;BRASÍLIA;0010723;02;CENTRO DE SAUDE/UNIDADE BASICA;14;2;0
202208;DF;530010;BRASÍLIA;3781402;02;CENTRO DE SAUDE/UNIDADE BASICA;7;1;1
202208;DF;530010;BRASÍLIA;7368895;02;CENTRO DE SAUDE/UNIDADE BASICA;7;5;0
202204;DF;530010;BRASÍLIA;3410196;02;CENTRO DE SAUDE/UNIDADE BASICA;15;0;0
202207;DF;530010;BRASÍLIA;2804360;02;CENTRO DE SAUDE/UNIDADE BASICA;7;1;0
202105;DF;530010;BRASÍLIA;0011177;02;CENTRO DE SAUDE/UNIDADE BASICA;14;7;2
202105;DF;530010;BRASÍLIA;0010987;02;CENTRO DE SAUDE/UNIDADE BASICA;23;6;0
202202;DF;530010;BRASÍLIA;3144550;02;CENTRO DE SAUDE/UNIDADE BASICA;7;1;1
202204;DF;530010;BRASÍLIA;0011010;02;CENTRO DE SAUDE/UNIDADE BASICA;9;5;13
202202;DF;530010;BRASÍLIA;0011215;02;CENTRO DE SAUDE/UNIDADE BASICA;16;2;0
202202;DF;530010;BRASÍLIA;0011223;02;CENTRO DE SAUDE/UNIDADE BASICA;11;0;1
202011;DF;530010;BRASÍLIA;3212068;02;CENTRO DE SAUDE/UNIDADE BASICA;12;0;0
201807;DF;530010;BRASÍLIA;0010847;02;CENTRO DE SAUDE/UNIDADE BASICA;34;3;0
202205;DF;530010;BRASÍLIA;9263632;02;CENTRO DE SAUDE/UNIDADE BASICA;8;1;0
202205;DF;530010;BRASÍLIA;0010731;02;CENTRO DE SAUDE/UNIDADE BASICA;11;1;1
202205;DF;530010;BRASÍLIA;0011045;02;CENTRO DE SAUDE/UNIDADE BASICA;15;5;4
202205;DF;530010;BRASÍLIA;7114397;02;CENTRO DE SAUDE/UNIDADE BASICA;10;5;1
202211;DF;530010;BRASÍLIA;0010928;02;CENTRO DE SAUDE/UNIDADE BASICA;11;2;2
202211;DF;530010;BRASÍLIA;6662358;02;CENTRO DE SAUDE/UNIDADE BASICA;14;1;1
202211;DF;530010;BRASÍLIA;3742873;02;CENTRO DE SAUDE/UNIDADE BASICA;15;0;0
202211;DF;530010;BRASÍLIA;0011517;02;CENTRO DE SAUDE/UNIDADE BASICA;4;0;0
202102;DF;530010;BRASÍLIA;7236778;02;CENTRO DE SAUDE/UNIDADE BASICA;4;0;0
202010;DF;530010;BRASÍLIA;0011568;02;CENTRO DE SAUDE/UNIDADE BASICA;13;1;1
202102;DF;530010;BRASÍLIA;3286959;02;CENTRO DE SAUDE/UNIDADE BASICA;5;0;0
202101;DF;530010;BRASÍLIA;7771479;02;CENTRO DE SAUDE/UNIDADE BASICA;11;3;3
202102;DF;530010;BRASÍLIA;9768637;02;CENTRO DE SAUDE/UNIDADE BASICA;11;2;2
202012;DF;530010;BRASÍLIA;0010731;02;CENTRO DE SAUDE/UNIDADE BASICA;7;1;1
202101;DF;530010;BRASÍLIA;0010758;02;CENTRO DE SAUDE/UNIDADE BASICA;8;1;2
201906;DF;530010;BRASÍLIA;2617293;02;CENTRO DE SAUDE/UNIDADE BASICA;26;5;3
201912;DF;530010;BRASÍLIA;0010634;02;CENTRO DE SAUDE/UNIDADE BASICA;32;4;3
202001;DF;530010;BRASÍLIA;0010847;02;CENTRO DE SAUDE/UNIDADE BASICA;17;0;0
201912;DF;530010;BRASÍLIA;0011037;02;CENTRO DE SAUDE/UNIDADE BASICA;10;5;3
202001;DF;530010;BRASÍLIA;2617269;02;CENTRO DE SAUDE/UNIDADE BASICA;14;0;1
202003;DF;530010;BRASÍLIA;0010901;02;CENTRO DE SAUDE/UNIDADE BASICA;24;3;0
201909;DF;530010;BRASÍLIA;0010731;02;CENTRO DE SAUDE/UNIDADE BASICA;4;0;0
201812;DF;530010;BRASÍLIA;7170939;02;CENTRO DE SAUDE/UNIDADE BASICA;20;3;4
201810;DF;530010;BRASÍLIA;0010901;02;CENTRO DE SAUDE/UNIDADE BASICA;27;0;5
202011;DF;530010;BRASÍLIA;0010901;02;CENTRO DE SAUDE/UNIDADE BASICA;15;2;1
202103;DF;530010;BRASÍLIA;0010820;02;CENTRO DE SAUDE/UNIDADE BASICA;12;0;0
201906;DF;530010;BRASÍLIA;0011509;02;CENTRO DE SAUDE/UNIDADE BASICA;3;0;0
202001;DF;530010;BRASÍLIA;6662358;02;CENTRO DE SAUDE/UNIDADE BASICA;17;1;0
202002;DF;530010;BRASÍLIA;5167817;02;CENTRO DE SAUDE/UNIDADE BASICA;4;0;0
201909;DF;530010;BRASÍLIA;9647597;02;CENTRO DE SAUDE/UNIDADE BASICA;18;0;0
202004;DF;530010;BRASÍLIA;9572481;02;CENTRO DE SAUDE/UNIDADE BASICA;8;0;1
201909;DF;530010;BRASÍLIA;0011266;02;CENTRO DE SAUDE/UNIDADE BASICA;10;0;0
201909;DF;530010;BRASÍLIA;0010928;02;CENTRO DE SAUDE/UNIDADE BASICA;12;6;2
201911;DF;530010;BRASÍLIA;0011355;02;CENTRO DE SAUDE/UNIDADE BASICA;8;1;0
201906;DF;530010;BRASÍLIA;0010669;02;CENTRO DE SAUDE/UNIDADE BASICA;32;6;3
202211;DF;530010;BRASÍLIA;0010731;02;CENTRO DE SAUDE/UNIDADE BASICA;8;0;0
202103;DF;530010;BRASÍLIA;0010782;02;CENTRO DE SAUDE/UNIDADE BASICA;68;8;0
202104;DF;530010;BRASÍLIA;0010928;02;CENTRO DE SAUDE/UNIDADE BASICA;5;4;4
202103;DF;530010;BRASÍLIA;0011266;02;CENTRO DE SAUDE/UNIDADE BASICA;15;0;0
202103;DF;530010;BRASÍLIA;0010677;02;CENTRO DE SAUDE/UNIDADE BASICA;10;0;2
202005;DF;530010;BRASÍLIA;3781402;02;CENTRO DE SAUDE/UNIDADE BASICA;11;0;0
201902;DF;530010;BRASÍLIA;2617293;02;CENTRO DE SAUDE/UNIDADE BASICA;34;9;4
202210;DF;530010;BRASÍLIA;3781437;02;CENTRO DE SAUDE/UNIDADE BASICA;4;3;2
202210;DF;530010;BRASÍLIA;0010928;02;CENTRO DE SAUDE/UNIDADE BASICA;11;3;8
201806;DF;530010;BRASÍLIA;0011355;02;CENTRO DE SAUDE/UNIDADE BASICA;16;0;0
201810;DF;530010;BRASÍLIA;2617293;02;CENTRO DE SAUDE/UNIDADE BASICA;44;11;10
201807;DF;530010;BRASÍLIA;3286975;02;CENTRO DE SAUDE/UNIDADE BASICA;20;1;0
202105;DF;530010;BRASÍLIA;0011118;02;CENTRO DE SAUDE/UNIDADE BASICA;12;0;0
202105;DF;530010;BRASÍLIA;9566961;02;CENTRO DE SAUDE/UNIDADE BASICA;14;0;0
202106;DF;530010;BRASÍLIA;2617358;02;CENTRO DE SAUDE/UNIDADE BASICA;15;0;1
202106;DF;530010;BRASÍLIA;2617293;02;CENTRO DE SAUDE/UNIDADE BASICA;31;13;9
202105;DF;530010;BRASÍLIA;2804123;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
202105;DF;530010;BRASÍLIA;3254909;02;CENTRO DE SAUDE/UNIDADE BASICA;4;2;0
202201;DF;530010;BRASÍLIA;3513564;02;CENTRO DE SAUDE/UNIDADE BASICA;16;2;1
202201;DF;530010;BRASÍLIA;5038669;02;CENTRO DE SAUDE/UNIDADE BASICA;13;1;4
202201;DF;530010;BRASÍLIA;0010774;02;CENTRO DE SAUDE/UNIDADE BASICA;10;5;1
202108;DF;530010;BRASÍLIA;9572511;02;CENTRO DE SAUDE/UNIDADE BASICA;8;1;0
202105;DF;530010;BRASÍLIA;0011061;02;CENTRO DE SAUDE/UNIDADE BASICA;27;1;4
202105;DF;530010;BRASÍLIA;0010871;02;CENTRO DE SAUDE/UNIDADE BASICA;18;0;0
202105;DF;530010;BRASÍLIA;3742822;02;CENTRO DE SAUDE/UNIDADE BASICA;4;1;0
202106;DF;530010;BRASÍLIA;5038669;02;CENTRO DE SAUDE/UNIDADE BASICA;20;3;2
202106;DF;530010;BRASÍLIA;6216021;02;CENTRO DE SAUDE/UNIDADE BASICA;22;5;0
202110;DF;530010;BRASÍLIA;2360233;02;CENTRO DE SAUDE/UNIDADE BASICA;3;1;0
202212;DF;530010;BRASÍLIA;0011053;02;CENTRO DE SAUDE/UNIDADE BASICA;21;5;1
202212;DF;530010;BRASÍLIA;0011029;02;CENTRO DE SAUDE/UNIDADE BASICA;23;2;1
202212;DF;530010;BRASÍLIA;9548203;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;1
202006;DF;530010;BRASÍLIA;9548203;02;CENTRO DE SAUDE/UNIDADE BASICA;6;0;0
201911;DF;530010;BRASÍLIA;2804123;02;CENTRO DE SAUDE/UNIDADE BASICA;6;0;0
201803;DF;530010;BRASÍLIA;6268269;02;CENTRO DE SAUDE/UNIDADE BASICA;68;5;6
201903;DF;530010;BRASÍLIA;7526504;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
201810;DF;530010;BRASÍLIA;6216021;02;CENTRO DE SAUDE/UNIDADE BASICA;29;11;2
201811;DF;530010;BRASÍLIA;0011118;02;CENTRO DE SAUDE/UNIDADE BASICA;8;0;0
201807;DF;530010;BRASÍLIA;2660199;02;CENTRO DE SAUDE/UNIDADE BASICA;12;2;0
201805;DF;530010;BRASÍLIA;6216021;02;CENTRO DE SAUDE/UNIDADE BASICA;19;1;2
201801;DF;530010;BRASÍLIA;0010847;02;CENTRO DE SAUDE/UNIDADE BASICA;10;0;0
201807;DF;530010;BRASÍLIA;0010626;02;CENTRO DE SAUDE/UNIDADE BASICA;26;2;1
201804;DF;530010;BRASÍLIA;0011126;02;CENTRO DE SAUDE/UNIDADE BASICA;8;3;1
201805;DF;530010;BRASÍLIA;0010669;02;CENTRO DE SAUDE/UNIDADE BASICA;20;1;3
201804;DF;530010;BRASÍLIA;0010928;02;CENTRO DE SAUDE/UNIDADE BASICA;27;2;1
202002;DF;530010;BRASÍLIA;3410196;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
201803;DF;530010;BRASÍLIA;2617269;02;CENTRO DE SAUDE/UNIDADE BASICA;9;0;0
201808;DF;530010;BRASÍLIA;7114397;02;CENTRO DE SAUDE/UNIDADE BASICA;45;9;2
202008;DF;530010;BRASÍLIA;9509356;02;CENTRO DE SAUDE/UNIDADE BASICA;20;4;1
201807;DF;530010;BRASÍLIA;0010677;02;CENTRO DE SAUDE/UNIDADE BASICA;21;3;1
201902;DF;530010;BRASÍLIA;7368895;02;CENTRO DE SAUDE/UNIDADE BASICA;15;2;1
201801;DF;530010;BRASÍLIA;9263632;02;CENTRO DE SAUDE/UNIDADE BASICA;14;2;0
202004;DF;530010;BRASÍLIA;5167817;02;CENTRO DE SAUDE/UNIDADE BASICA;17;1;0
202003;DF;530010;BRASÍLIA;0010928;02;CENTRO DE SAUDE/UNIDADE BASICA;7;4;5
201909;DF;530010;BRASÍLIA;6216021;02;CENTRO DE SAUDE/UNIDADE BASICA;36;10;2
201804;DF;530010;BRASÍLIA;2804387;02;CENTRO DE SAUDE/UNIDADE BASICA;5;0;0
202208;DF;530010;BRASÍLIA;3254909;02;CENTRO DE SAUDE/UNIDADE BASICA;5;2;2
202206;DF;530010;BRASÍLIA;0011118;02;CENTRO DE SAUDE/UNIDADE BASICA;9;3;0
201901;DF;530010;BRASÍLIA;0010774;02;CENTRO DE SAUDE/UNIDADE BASICA;36;2;0
202006;DF;530010;BRASÍLIA;0010960;02;CENTRO DE SAUDE/UNIDADE BASICA;8;1;0
202007;DF;530010;BRASÍLIA;3254909;02;CENTRO DE SAUDE/UNIDADE BASICA;1;4;2
201906;DF;530010;BRASÍLIA;3286975;02;CENTRO DE SAUDE/UNIDADE BASICA;10;1;0
201806;DF;530010;BRASÍLIA;0011258;02;CENTRO DE SAUDE/UNIDADE BASICA;57;5;4
201909;DF;530010;BRASÍLIA;7423489;02;CENTRO DE SAUDE/UNIDADE BASICA;12;0;0
201810;DF;530010;BRASÍLIA;0010995;02;CENTRO DE SAUDE/UNIDADE BASICA;61;5;0
202111;DF;530010;BRASÍLIA;9768637;02;CENTRO DE SAUDE/UNIDADE BASICA;17;3;2
202202;DF;530010;BRASÍLIA;0011231;02;CENTRO DE SAUDE/UNIDADE BASICA;16;3;6
202203;DF;530010;BRASÍLIA;9572511;02;CENTRO DE SAUDE/UNIDADE BASICA;8;3;1
202204;DF;530010;BRASÍLIA;0011037;02;CENTRO DE SAUDE/UNIDADE BASICA;21;2;0
202204;DF;530010;BRASÍLIA;0010960;02;CENTRO DE SAUDE/UNIDADE BASICA;15;0;0
202202;DF;530010;BRASÍLIA;0011053;02;CENTRO DE SAUDE/UNIDADE BASICA;14;3;4
202204;DF;530010;BRASÍLIA;0011118;02;CENTRO DE SAUDE/UNIDADE BASICA;15;1;0
202202;DF;530010;BRASÍLIA;2779374;02;CENTRO DE SAUDE/UNIDADE BASICA;38;3;1
202202;DF;530010;BRASÍLIA;2617293;02;CENTRO DE SAUDE/UNIDADE BASICA;16;7;4
202204;DF;530010;BRASÍLIA;9572511;02;CENTRO DE SAUDE/UNIDADE BASICA;10;3;6
202202;DF;530010;BRASÍLIA;7236778;02;CENTRO DE SAUDE/UNIDADE BASICA;7;0;0
202203;DF;530010;BRASÍLIA;0010685;02;CENTRO DE SAUDE/UNIDADE BASICA;24;2;0
202201;DF;530010;BRASÍLIA;3742865;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
202202;DF;530010;BRASÍLIA;7059892;02;CENTRO DE SAUDE/UNIDADE BASICA;16;8;3
202204;DF;530010;BRASÍLIA;0011517;02;CENTRO DE SAUDE/UNIDADE BASICA;5;0;0
201909;DF;530010;BRASÍLIA;0010723;02;CENTRO DE SAUDE/UNIDADE BASICA;16;0;0
202005;DF;530010;BRASÍLIA;9056963;02;CENTRO DE SAUDE/UNIDADE BASICA;20;0;0
202002;DF;530010;BRASÍLIA;0011207;02;CENTRO DE SAUDE/UNIDADE BASICA;14;0;0
202003;DF;530010;BRASÍLIA;0011002;02;CENTRO DE SAUDE/UNIDADE BASICA;7;0;0
201804;DF;530010;BRASÍLIA;3144577;02;CENTRO DE SAUDE/UNIDADE BASICA;10;0;0
202003;DF;530010;BRASÍLIA;9572481;02;CENTRO DE SAUDE/UNIDADE BASICA;16;0;0
202109;DF;530010;BRASÍLIA;6662358;02;CENTRO DE SAUDE/UNIDADE BASICA;15;0;0
202109;DF;530010;BRASÍLIA;7053754;02;CENTRO DE SAUDE/UNIDADE BASICA;11;2;1
201807;DF;530010;BRASÍLIA;7299877;02;CENTRO DE SAUDE/UNIDADE BASICA;81;5;1
201805;DF;530010;BRASÍLIA;7108923;02;CENTRO DE SAUDE/UNIDADE BASICA;7;1;1
201903;DF;530010;BRASÍLIA;0010871;02;CENTRO DE SAUDE/UNIDADE BASICA;24;0;0
201808;DF;530010;BRASÍLIA;3144666;02;CENTRO DE SAUDE/UNIDADE BASICA;5;0;0
201808;DF;530010;BRASÍLIA;0010847;02;CENTRO DE SAUDE/UNIDADE BASICA;15;0;1
201907;DF;530010;BRASÍLIA;2617269;02;CENTRO DE SAUDE/UNIDADE BASICA;22;0;0
201807;DF;530010;BRASÍLIA;0011185;02;CENTRO DE SAUDE/UNIDADE BASICA;30;5;0
201808;DF;530010;BRASÍLIA;0010774;02;CENTRO DE SAUDE/UNIDADE BASICA;43;1;1
201809;DF;530010;BRASÍLIA;0011045;02;CENTRO DE SAUDE/UNIDADE BASICA;45;1;1
201807;DF;530010;BRASÍLIA;0011568;02;CENTRO DE SAUDE/UNIDADE BASICA;18;5;0
201809;DF;530010;BRASÍLIA;3212068;02;CENTRO DE SAUDE/UNIDADE BASICA;18;0;1
202004;DF;530010;BRASÍLIA;2779404;02;CENTRO DE SAUDE/UNIDADE BASICA;8;0;0
201902;DF;530010;BRASÍLIA;0011207;02;CENTRO DE SAUDE/UNIDADE BASICA;39;10;1
201806;DF;530010;BRASÍLIA;7417632;02;CENTRO DE SAUDE/UNIDADE BASICA;10;2;7
201806;DF;530010;BRASÍLIA;7368895;02;CENTRO DE SAUDE/UNIDADE BASICA;22;1;0
201807;DF;530010;BRASÍLIA;0011045;02;CENTRO DE SAUDE/UNIDADE BASICA;34;2;0
201810;DF;530010;BRASÍLIA;7170939;02;CENTRO DE SAUDE/UNIDADE BASICA;26;4;0
201901;DF;530010;BRASÍLIA;7075596;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
201811;DF;530010;BRASÍLIA;2660199;02;CENTRO DE SAUDE/UNIDADE BASICA;11;1;5
201810;DF;530010;BRASÍLIA;9572511;02;CENTRO DE SAUDE/UNIDADE BASICA;26;3;1
201808;DF;530010;BRASÍLIA;5038669;02;CENTRO DE SAUDE/UNIDADE BASICA;20;6;7
202002;DF;530010;BRASÍLIA;0011169;02;CENTRO DE SAUDE/UNIDADE BASICA;25;0;0
201805;DF;530010;BRASÍLIA;3781402;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
201908;DF;530010;BRASÍLIA;9056963;02;CENTRO DE SAUDE/UNIDADE BASICA;17;3;0
201911;DF;530010;BRASÍLIA;0011061;02;CENTRO DE SAUDE/UNIDADE BASICA;29;5;1
202104;DF;530010;BRASÍLIA;2617269;02;CENTRO DE SAUDE/UNIDADE BASICA;9;2;0
202104;DF;530010;BRASÍLIA;0011177;02;CENTRO DE SAUDE/UNIDADE BASICA;13;3;1
202103;DF;530010;BRASÍLIA;0010758;02;CENTRO DE SAUDE/UNIDADE BASICA;12;2;1
202103;DF;530010;BRASÍLIA;0010863;02;CENTRO DE SAUDE/UNIDADE BASICA;7;0;0
202104;DF;530010;BRASÍLIA;0010634;02;CENTRO DE SAUDE/UNIDADE BASICA;34;5;3
202103;DF;530010;BRASÍLIA;0011134;02;CENTRO DE SAUDE/UNIDADE BASICA;39;1;0
202103;DF;530010;BRASÍLIA;7236778;02;CENTRO DE SAUDE/UNIDADE BASICA;7;0;0
202104;DF;530010;BRASÍLIA;7299877;02;CENTRO DE SAUDE/UNIDADE BASICA;22;2;1
